Recall,Precision
1.0,0.0019878296146044624
1.0,0.0019878699365098685
1.0,0.0019879102600511176
1.0,0.00198795058522831
1.0,0.001987990912041545
1.0,0.001988031240490922
1.0,0.0019880715705765406
1.0,0.001988111902298501
1.0,0.0019881522356569015
1.0,0.0019881925706518432
1.0,0.0019882329072834245
1.0,0.0019882732455517456
1.0,0.0019883135854569063
1.0,0.0019883539269990058
1.0,0.001988394270178144
1.0,0.0019884346149944203
1.0,0.0019884749614479343
1.0,0.0019885153095387863
1.0,0.0019885556592670753
1.0,0.0019885960106329013
1.0,0.0019886363636363634
1.0,0.0019886767182775624
1.0,0.001988717074556597
1.0,0.0019887574324735677
1.0,0.001988797792028574
1.0,0.001988838153221715
1.0,0.001988878516053091
1.0,0.0019889188805228015
1.0,0.0019889592466309468
1.0,0.0019889996143776256
1.0,0.001989039983762939
1.0,0.0019890803547869857
1.0,0.001989120727449866
1.0,0.0019891611017516797
1.0,0.0019892014776925265
1.0,0.0019892418552725057
1.0,0.001989282234491718
1.0,0.001989322615350263
1.0,0.00198936299784824
1.0,0.0019894033819857493
1.0,0.0019894437677628906
1.0,0.001989484155179764
1.0,0.001989524544236469
1.0,0.001989564934933106
1.0,0.0019896053272697744
1.0,0.001989645721246574
1.0,0.001989686116863605
1.0,0.0019897265141209674
1.0,0.001989766913018761
1.0,0.001989807313557085
1.0,0.0019898477157360406
1.0,0.001989888119555727
1.0,0.001989928525016244
1.0,0.0019899689321176924
1.0,0.0019900093408601713
1.0,0.001990049751243781
1.0,0.0019900901632686216
1.0,0.0019901305769347926
1.0,0.001990170992242395
1.0,0.0019902114091915274
1.0,0.001990251827782291
1.0,0.001990292248014785
1.0,0.00199033266988911
1.0,0.001990373093405366
1.0,0.0019904135185636524
1.0,0.00199045394536407
1.0,0.001990494373806719
1.0,0.001990534803891699
1.0,0.0019905752356191094
1.0,0.0019906156689890515
1.0,0.001990656104001625
1.0,0.00199069654065693
1.0,0.001990736978955066
1.0,0.0019907774188961344
1.0,0.001990817860480234
1.0,0.0019908583037074657
1.0,0.0019908987485779293
1.0,0.0019909391950917255
1.0,0.0019909796432489536
1.0,0.0019910200930497147
1.0,0.001991060544494108
1.0,0.0019911009975822347
1.0,0.001991141452314194
1.0,0.0019911819086900866
1.0,0.001991222366710013
1.0,0.001991262826374073
1.0,0.001991303287682367
1.0,0.0019913437506349947
1.0,0.001991384215232057
1.0,0.0019914246814736543
1.0,0.001991465149359886
1.0,0.0019915056188908532
1.0,0.001991546090066656
1.0,0.001991586562887394
1.0,0.0019916270373531685
1.0,0.001991667513464079
1.0,0.001991707991220226
1.0,0.0019917484706217102
1.0,0.0019917889516686315
1.0,0.00199182943436109
1.0,0.001991869918699187
1.0,0.001991910404683022
1.0,0.0019919508923126957
1.0,0.001991991381588308
1.0,0.00199203187250996
1.0,0.001992072365077752
1.0,0.0019921128592917834
1.0,0.001992153355152156
1.0,0.0019921938526589688
1.0,0.0019922343518123235
1.0,0.0019922748526123198
1.0,0.001992315355059058
1.0,0.0019923558591526387
1.0,0.001992396364893163
1.0,0.0019924368722807305
1.0,0.0019924773813154418
1.0,0.0019925178919973975
1.0,0.001992558404326698
1.0,0.0019925989183034445
1.0,0.0019926394339277362
1.0,0.001992679951199675
1.0,0.00199272047011936
1.0,0.0019927609906868924
1.0,0.001992801512902373
1.0,0.0019928420367659023
1.0,0.00199288256227758
1.0,0.0019929230894375075
1.0,0.0019929636182457852
1.0,0.0019930041487025135
1.0,0.001993044680807793
1.0,0.0019930852145617246
1.0,0.0019931257499644084
1.0,0.0019931662870159455
1.0,0.0019932068257164357
1.0,0.0019932473660659806
1.0,0.00199328790806468
1.0,0.001993328451712635
1.0,0.0019933689970099465
1.0,0.0019934095439567145
1.0,0.0019934500925530402
1.0,0.0019934906427990238
1.0,0.001993531194694766
1.0,0.0019935717482403676
1.0,0.0019936123034359297
1.0,0.0019936528602815524
1.0,0.001993693418777337
1.0,0.0019937339789233835
1.0,0.0019937745407197934
1.0,0.0019938151041666665
1.0,0.0019938556692641043
1.0,0.0019938962360122074
1.0,0.0019939368044110764
1.0,0.0019939773744608123
1.0,0.0019940179461615153
1.0,0.001994058519513287
1.0,0.0019940990945162274
1.0,0.001994139671170438
1.0,0.001994180249476019
1.0,0.0019942208294330714
1.0,0.0019942614110416966
1.0,0.0019943019943019944
1.0,0.001994342579214066
1.0,0.001994383165778013
1.0,0.0019944237539939354
1.0,0.001994464343861934
1.0,0.0019945049353821106
1.0,0.001994545528554565
1.0,0.0019945861233793987
1.0,0.0019946267198567126
1.0,0.0019946673179866074
1.0,0.0019947079177691836
1.0,0.0019947485192045433
1.0,0.001994789122292786
1.0,0.0019948297270340138
1.0,0.001994870333428327
1.0,0.001994910941475827
1.0,0.0019949515511766143
1.0,0.00199499216253079
1.0,0.0019950327755384554
1.0,0.001995073390199711
1.0,0.001995114006514658
1.0,0.0019951546244833976
1.0,0.0019951952441060305
1.0,0.0019952358653826576
1.0,0.0019952764883133804
1.0,0.0019953171128983
1.0,0.001995357739137517
1.0,0.0019953983670311323
1.0,0.0019954389965792475
1.0,0.0019954796277819632
1.0,0.001995520260639381
1.0,0.0019955608951516017
1.0,0.001995601531318726
1.0,0.0019956421691408556
1.0,0.0019956828086180917
1.0,0.0019957234497505346
1.0,0.001995764092538286
1.0,0.001995804736981447
1.0,0.001995845383080119
1.0,0.0019958860308344024
1.0,0.0019959266802443993
1.0,0.00199596733131021
1.0,0.001996007984031936
1.0,0.0019960486384096787
1.0,0.0019960892944435394
1.0,0.0019961299521336186
1.0,0.001996170611480018
1.0,0.0019962112724828387
1.0,0.001996251935142182
1.0,0.001996292599458149
1.0,0.0019963332654308412
1.0,0.00199637393306036
1.0,0.001996414602346806
1.0,0.0019964552732902804
1.0,0.001996495945890885
1.0,0.0019965366201487216
1.0,0.0019965772960638907
1.0,0.0019966179736364935
1.0,0.0019966586528666315
1.0,0.001996699333754406
1.0,0.0019967400162999183
1.0,0.00199678070050327
1.0,0.0019968213863645625
1.0,0.0019968620738838967
1.0,0.0019969434538970963
1.0,0.001996984146391164
1.0,0.00199702484054368
1.0,0.001997065536354744
1.0,0.0019971062338244583
1.0,0.0019971469329529245
1.0,0.0019971876337402435
1.0,0.0019972283361865168
1.0,0.0019972690402918457
1.0,0.0019973097460563322
1.0,0.0019973504534800774
1.0,0.001997391162563183
1.0,0.00199743187330575
1.0,0.00199747258570788
1.0,0.0019975132997696746
1.0,0.0019975540154912354
1.0,0.0019975947328726637
1.0,0.001997635451914061
1.0,0.001997676172615529
1.0,0.001997716894977169
1.0,0.0019977576189990826
1.0,0.0019977983446813714
1.0,0.001997839072024137
1.0,0.001997879801027481
1.0,0.001997920531691505
1.0,0.00199796126401631
1.0,0.001998001998001998
1.0,0.0019980427336486707
1.0,0.0019980834709564296
1.0,0.001998124209925376
1.0,0.0019981649505556123
1.0,0.001998205692847239
1.0,0.001998246436800359
1.0,0.0019982871824150727
1.0,0.0019983279296914825
1.0,0.00199836867862969
1.0,0.0019984094292297967
1.0,0.001998450181491904
1.0,0.0019984909354161143
1.0,0.0019985316910025286
1.0,0.001998572448251249
1.0,0.0019986132071623773
1.0,0.0019986539677360146
1.0,0.001998694729972263
1.0,0.0019987354938712245
1.0,0.001998776259433
1.0,0.0019988170266576925
1.0,0.0019988577955454027
1.0,0.0019988985660962326
1.0,0.0019989393383102842
1.0,0.0019989801121876594
1.0,0.0019990208877284595
1.0,0.0019990616649327867
1.0,0.0019991024438007427
1.0,0.001999143224332429
1.0,0.0019991840065279477
1.0,0.001999224790387401
1.0,0.00199926557591089
1.0,0.0019993063630985167
1.0,0.0019993471519503835
1.0,0.001999387942466592
1.0,0.001999428734647244
1.0,0.0019994695284924406
1.0,0.001999510324002285
1.0,0.0019995511211768784
1.0,0.0019995919200163233
1.0,0.0019996327205207207
1.0,0.001999673522690173
1.0,0.001999714326524782
1.0,0.00199975513202465
1.0,0.0019997959391898786
1.0,0.0019998367480205696
1.0,0.0019998775585168254
1.0,0.001999918370678748
1.0,0.0019999591845064387
1.0,0.002
1.0,0.002000040817159534
1.0,0.002000081635985142
1.0,0.002000122456476927
1.0,0.0020001632786349906
1.0,0.002000204102459435
1.0,0.002000244927950361
1.0,0.0020002857551078726
1.0,0.0020003265839320704
1.0,0.0020003674144230574
1.0,0.002000408246580935
1.0,0.0020004490804058053
1.0,0.002000489915897771
1.0,0.0020005307530569336
1.0,0.002000571591883395
1.0,0.0020006124323772583
1.0,0.0020006532745386247
1.0,0.002000694118367597
1.0,0.0020007349638642767
1.0,0.002000775811028766
1.0,0.0020008166598611678
1.0,0.0020008575103615837
1.0,0.0020008983625301154
1.0,0.002000939216366866
1.0,0.002000980071871937
1.0,0.0020010209290454314
1.0,0.0020010617878874503
1.0,0.0020011026483980968
1.0,0.002001143510577473
1.0,0.0020011843744256806
1.0,0.0020012252399428223
1.0,0.002001266107129
1.0,0.0020013069759843164
1.0,0.0020013478465088735
1.0,0.0020013887187027733
1.0,0.0020014295925661185
1.0,0.0020014704680990114
1.0,0.0020015113453015544
1.0,0.002001552224173849
1.0,0.0020015931047159983
1.0,0.0020016339869281044
1.0,0.00200167487081027
1.0,0.0020017157563625965
1.0,0.002001756643585187
1.0,0.0020017975324781436
1.0,0.002001838423041569
1.0,0.002001879315275565
1.0,0.0020019202091802342
1.0,0.002001961104755679
1.0,0.002002002002002002
1.0,0.0020020429009193056
1.0,0.002002083801507692
1.0,0.0020021247037672633
1.0,0.0020021656076981225
1.0,0.0020022065133003717
1.0,0.0020022474205741137
1.0,0.002002288329519451
1.0,0.002002329240136485
1.0,0.0020023701524253196
1.0,0.0020024110663860568
1.0,0.0020024519820187985
1.0,0.002002492899323648
1.0,0.002002533818300707
1.0,0.0020025747389500787
1.0,0.002002615661271865
1.0,0.0020026565852661695
1.0,0.0020026975109330935
1.0,0.00200273843827274
1.0,0.0020027793672852123
1.0,0.0020028202979706115
1.0,0.0020028612303290413
1.0,0.002002902164360604
1.0,0.0020029431000654022
1.0,0.0020029840374435385
1.0,0.002003024976495115
1.0,0.002003065917220235
1.0,0.0020031068596190007
1.0,0.002003147803691515
1.0,0.0020031887494378806
1.0,0.0020032296968582
1.0,0.0020032706459525754
1.0,0.0020033115967211103
1.0,0.002003352549163907
1.0,0.002003393503281068
1.0,0.002003434459072696
1.0,0.002003475416538894
1.0,0.0020035163756797645
1.0,0.00200355733649541
1.0,0.0020035982989859338
1.0,0.0020036392631514383
1.0,0.002003680228992026
1.0,0.0020037211965078
1.0,0.002003762165698863
1.0,0.002003803136565318
1.0,0.002003844109107267
1.0,0.0020038850833248136
1.0,0.0020039260592180598
1.0,0.002003967036787109
1.0,0.002004008016032064
1.0,0.0020040489969530275
1.0,0.002004089979550102
1.0,0.002004130963823391
1.0,0.0020041719497729967
1.0,0.0020042129373990226
1.0,0.0020042539267015706
1.0,0.0020042949176807445
1.0,0.0020043359103366467
1.0,0.00200437690466938
1.0,0.0020044179006790475
1.0,0.002004458898365752
1.0,0.002004499897729597
1.0,0.0020045408987706846
1.0,0.002004581901489118
1.0,0.002004622905885
1.0,0.002004663911958434
1.0,0.0020047049197095225
1.0,0.0020047459291383683
1.0,0.002004786940245075
1.0,0.0020048279530297452
1.0,0.002004868967492482
1.0,0.002004909983633388
1.0,0.0020049510014525664
1.0,0.0020049920209501207
1.0,0.0020050330421261535
1.0,0.0020050740649807676
1.0,0.0020051150895140663
1.0,0.002005156115726153
1.0,0.00200519714361713
1.0,0.002005238173187101
1.0,0.0020052792044361685
1.0,0.0020053202373644364
1.0,0.0020053612719720068
1.0,0.0020054023082589833
1.0,0.0020054433462254693
1.0,0.002005484385871567
1.0,0.0020055254271973805
1.0,0.0020055664702030122
1.0,0.0020056075148885658
1.0,0.0020056485612541444
1.0,0.0020056896092998508
1.0,0.0020057306590257878
1.0,0.0020057717104320595
1.0,0.0020058127635187687
1.0,0.0020058538182860185
1.0,0.002005894874733912
1.0,0.0020059359328625523
1.0,0.002005976992672043
1.0,0.0020060180541624875
1.0,0.0020060591173339886
1.0,0.0020061001821866493
1.0,0.002006141248720573
1.0,0.0020061823169358634
1.0,0.0020062233868326238
1.0,0.0020062644584109566
1.0,0.002006305531670966
1.0,0.002006346606612755
1.0,0.0020063876832364263
1.0,0.002006428761542084
1.0,0.002006469841529831
1.0,0.0020065109231997705
1.0,0.0020065520065520068
1.0,0.002006593091586642
1.0,0.00200663417830378
1.0,0.002006675266703524
1.0,0.0020067163567859775
1.0,0.002006757448551244
1.0,0.0020067985419994264
1.0,0.002006839637130629
1.0,0.0020068807339449542
1.0,0.0020069218324425056
1.0,0.002006962932623387
1.0,0.002007004034487702
1.0,0.0020070451380355533
1.0,0.002007086243267045
1.0,0.00200712735018228
1.0,0.002007168458781362
1.0,0.0020072095690643944
1.0,0.002007250681031481
1.0,0.002007291794682725
1.0,0.0020073329100182297
1.0,0.0020073740270380993
1.0,0.002007415145742436
1.0,0.002007456266131345
1.0,0.0020074973882049287
1.0,0.002007538511963291
1.0,0.002007579637406535
1.0,0.002007620764534765
1.0,0.0020076618933480834
1.0,0.0020077030238465953
1.0,0.002007744156030403
1.0,0.0020077852898996106
1.0,0.002007826425454322
1.0,0.0020078675626946404
1.0,0.002007908701620669
1.0,0.0020079498422325122
1.0,0.0020079909845302736
1.0,0.002008032128514056
1.0,0.002008073274183964
1.0,0.0020081144215401006
1.0,0.00200815557058257
1.0,0.0020081967213114752
1.0,0.0020082378737269206
1.0,0.0020082790278290095
1.0,0.0020083201836178454
1.0,0.002008361341093532
1.0,0.002008402500256174
1.0,0.0020084436611058736
1.0,0.0020084848236427357
1.0,0.0020085259878668636
1.0,0.002008567153778361
1.0,0.0020086083213773313
1.0,0.0020086494906638793
1.0,0.0020086906616381076
1.0,0.002008731834300121
1.0,0.0020087730086500227
1.0,0.0020088141846879163
1.0,0.002008855362413906
1.0,0.002008896541828096
1.0,0.0020089377229305892
1.0,0.00200897890572149
1.0,0.002009020090200902
1.0,0.0020090612763689294
1.0,0.0020091024642256757
1.0,0.0020091436537712447
1.0,0.0020091848450057405
1.0,0.002009226037929267
1.0,0.002009267232541928
1.0,0.0020093084288438277
1.0,0.002009349626835069
1.0,0.002009390826515757
1.0,0.0020094320278859954
1.0,0.0020094732309458877
1.0,0.0020095144356955382
1.0,0.0020095556421350505
1.0,0.0020095968502645287
1.0,0.002009638060084077
1.0,0.0020096792715937986
1.0,0.0020097204847937984
1.0,0.0020097616996841805
1.0,0.002009802916265048
1.0,0.0020098441345365054
1.0,0.0020098853544986564
1.0,0.002009926576151606
1.0,0.002009967799495457
1.0,0.002010009024530314
1.0,0.0020100502512562816
1.0,0.0020100914796734627
1.0,0.0020101327097819623
1.0,0.0020101739415818837
1.0,0.002010215175073332
1.0,0.00201025641025641
1.0,0.002010297647131223
1.0,0.002010338885697875
1.0,0.002010380125956469
1.0,0.0020104213679071102
1.0,0.0020104626115499025
1.0,0.00201050385688495
1.0,0.0020105451039123565
1.0,0.0020105863526322268
1.0,0.0020106276030446646
1.0,0.0020106688551497745
1.0,0.00201071010894766
1.0,0.002010751364438426
1.0,0.002010792621622176
1.0,0.002010833880499015
1.0,0.0020108751410690467
1.0,0.002010916403332376
1.0,0.0020109576672891058
1.0,0.0020109989329393416
1.0,0.002011040200283187
1.0,0.002011081469320747
1.0,0.0020111227400521252
1.0,0.0020111640124774255
1.0,0.002011205286596753
1.0,0.002011246562410212
1.0,0.0020112878399179066
1.0,0.002011329119119941
1.0,0.0020113704000164195
1.0,0.0020114116826074465
1.0,0.0020114529668931263
1.0,0.002011494252873563
1.0,0.002011535540548862
1.0,0.002011576829919126
1.0,0.0020116181209844613
1.0,0.002011659413744971
1.0,0.0020117007082007597
1.0,0.0020117420043519315
1.0,0.0020117833021985917
1.0,0.002011824601740844
1.0,0.002011865902978793
1.0,0.002011907205912544
1.0,0.0020119485105421996
1.0,0.0020119898168678655
1.0,0.0020120311248896464
1.0,0.002012072434607646
1.0,0.002012113746021969
1.0,0.0020121550591327203
1.0,0.002012196373940004
1.0,0.0020122376904439243
1.0,0.0020122790086445864
1.0,0.0020123203285420943
1.0,0.002012361650136553
1.0,0.002012402973428067
1.0,0.00201244429841674
1.0,0.002012485625102678
1.0,0.0020125269534859843
1.0,0.002012568283566764
1.0,0.0020126096153451215
1.0,0.0020126509488211618
1.0,0.002012692283994989
1.0,0.002012733620866708
1.0,0.002012774959436423
1.0,0.002012816299704239
1.0,0.002012857641670261
1.0,0.002012898985334593
1.0,0.00201294033069734
1.0,0.0020129816777586067
1.0,0.002013023026518497
1.0,0.002013064376977117
1.0,0.00201310572913457
1.0,0.002013147082990961
1.0,0.0020131884385463958
1.0,0.0020132297958009777
1.0,0.0020132711547548123
1.0,0.0020133125154080038
1.0,0.0020133538777606574
1.0,0.0020133952418128773
1.0,0.002013436607564769
1.0,0.0020134779750164366
1.0,0.002013519344167985
1.0,0.002013560715019519
1.0,0.0020136020875711437
1.0,0.002013643461822964
1.0,0.0020136848377750836
1.0,0.0020137262154276084
1.0,0.002013767594780643
1.0,0.0020138089758342925
1.0,0.0020138503585886607
1.0,0.0020138917430438537
1.0,0.0020139331291999752
1.0,0.002013974517057131
1.0,0.0020140159066154256
1.0,0.002014057297874964
1.0,0.002014098690835851
1.0,0.002014140085498191
1.0,0.00201418148186209
1.0,0.0020142228799276524
1.0,0.002014264279694983
1.0,0.0020143056811641863
1.0,0.002014347084335368
1.0,0.002014388489208633
1.0,0.002014429895784086
1.0,0.002014471304061832
1.0,0.0020145127140419757
1.0,0.002014554125724623
1.0,0.0020145955391098775
1.0,0.0020146369541978455
1.0,0.0020146783709886315
1.0,0.0020147197894823405
1.0,0.0020147612096790774
1.0,0.0020148026315789476
1.0,0.0020148440551820555
1.0,0.0020148854804885067
1.0,0.0020149269074984065
1.0,0.0020149683362118594
1.0,0.0020150097666289707
1.0,0.002015051198749846
1.0,0.002015092632574589
1.0,0.0020151340681033064
1.0,0.0020151755053361025
1.0,0.0020152169442730823
1.0,0.0020152583849143515
1.0,0.0020152998272600147
1.0,0.0020153412713101774
1.0,0.0020153827170649448
1.0,0.0020154241645244215
1.0,0.0020154656136887133
1.0,0.002015507064557925
1.0,0.0020155485171321624
1.0,0.00201558997141153
1.0,0.002015631427396133
1.0,0.0020156728850860774
1.0,0.0020157143444814677
1.0,0.0020157558055824095
1.0,0.002015797268389008
1.0,0.002015838732901368
1.0,0.0020158801991195952
1.0,0.0020159216670437947
1.0,0.002015963136674072
1.0,0.0020160046080105326
1.0,0.0020160460810532813
1.0,0.0020160875558024234
1.0,0.0020161290322580645
1.0,0.00201617051042031
1.0,0.0020162119902892646
1.0,0.0020162534718650344
1.0,0.0020162949551477244
1.0,0.00201633644013744
1.0,0.0020163779268342866
1.0,0.0020164194152383695
1.0,0.002016460905349794
1.0,0.002016502397168666
1.0,0.00201654389069509
1.0,0.0020165853859291727
1.0,0.002016626882871018
1.0,0.0020166683815207326
1.0,0.002016709881878421
1.0,0.0020167513839441896
1.0,0.002016792887718143
1.0,0.002016834393200387
1.0,0.002016875900391027
1.0,0.0020169174092901686
1.0,0.002016958919897917
1.0,0.002017000432214378
1.0,0.0020170419462396576
1.0,0.0020170834619738605
1.0,0.002017124979417092
1.0,0.0020171664985694586
1.0,0.002017208019431065
1.0,0.002017249542002017
1.0,0.0020172910662824206
1.0,0.002017332592272381
1.0,0.002017374119972004
1.0,0.0020174156493813944
1.0,0.002017457180500659
1.0,0.002017498713329902
1.0,0.0020175402478692303
1.0,0.002017581784118749
1.0,0.002017623322078564
1.0,0.00201766486174878
1.0,0.002017706403129504
1.0,0.0020177479462208403
1.0,0.002017789491022896
1.0,0.002017831037535775
1.0,0.002017872585759585
1.0,0.00201791413569443
1.0,0.002017955687340417
1.0,0.0020179972406976503
1.0,0.002018038795766237
1.0,0.002018080352546282
1.0,0.0020181219110378913
1.0,0.0020181634712411706
1.0,0.0020182050331562255
1.0,0.002018246596783162
1.0,0.0020182881621220857
1.0,0.0020183297291731027
1.0,0.002018371297936318
1.0,0.0020184128684118388
1.0,0.002018454440599769
1.0,0.0020184960145002164
1.0,0.0020185375901132854
1.0,0.002018579167439082
1.0,0.0020186207464777126
1.0,0.002018662327229283
1.0,0.0020187039096938985
1.0,0.0020187454938716655
1.0,0.0020187870797626897
1.0,0.002018828667367077
1.0,0.0020188702566849327
1.0,0.0020189118477163637
1.0,0.002018953440461475
1.0,0.0020189950349203734
1.0,0.002019036631093164
1.0,0.0020190782289799536
1.0,0.0020191198285808474
1.0,0.0020191614298959515
1.0,0.002019203032925372
1.0,0.0020192446376692146
1.0,0.002019286244127586
1.0,0.0020193278523005912
1.0,0.002019369462188337
1.0,0.002019411073790929
1.0,0.0020194526871084736
1.0,0.002019494302141076
1.0,0.0020195359188888433
1.0,0.0020195775373518803
1.0,0.002019619157530294
1.0,0.0020196607794241905
1.0,0.0020197024030336754
1.0,0.0020197440283588547
1.0,0.002019785655399835
1.0,0.002019827284156722
1.0,0.002019868914629622
1.0,0.002019910546818641
1.0,0.002019952180723885
1.0,0.0020199938163454603
1.0,0.0020200354536834726
1.0,0.002020077092738029
1.0,0.0020201187335092347
1.0,0.0020201603759971965
1.0,0.00202020202020202
1.0,0.002020243666123812
1.0,0.0020202853137626783
1.0,0.002020326963118725
1.0,0.0020203686141920586
1.0,0.002020410266982785
1.0,0.002020451921491011
1.0,0.002020493577716842
1.0,0.0020205352356603853
1.0,0.002020576895321746
1.0,0.002020618556701031
1.0,0.0020206602197983463
1.0,0.0020207018846137986
1.0,0.0020207435511474937
1.0,0.0020207852193995382
1.0,0.002020826889370038
1.0,0.0020208685610591
1.0,0.0020209102344668304
1.0,0.002020951909593335
1.0,0.0020209935864387205
1.0,0.0020210352650030933
1.0,0.0020210769452865597
1.0,0.0020211186272892263
1.0,0.0020211603110111987
1.0,0.0020212019964525843
1.0,0.0020212436836134886
1.0,0.0020212853724940185
1.0,0.0020213270630942805
1.0,0.0020213687554143807
1.0,0.0020214104494544255
1.0,0.0020214521452145214
1.0,0.002021493842694775
1.0,0.0020215355418952926
1.0,0.002021577242816181
1.0,0.002021618945457546
1.0,0.0020216606498194944
1.0,0.002021702355902133
1.0,0.002021744063705568
1.0,0.002021785773229906
1.0,0.0020218274844752532
1.0,0.0020218691974417165
1.0,0.0020219109121294024
1.0,0.002021952628538417
1.0,0.0020219943466688673
1.0,0.00202203606652086
1.0,0.0020220777880945013
1.0,0.0020221195113898976
1.0,0.002022161236407156
1.0,0.002022202963146383
1.0,0.0020222446916076846
1.0,0.002022286421791168
1.0,0.0020223281536969396
1.0,0.002022369887325106
1.0,0.0020224116226757742
1.0,0.002022453359749051
1.0,0.002022495098545042
1.0,0.0020225368390638545
1.0,0.002022578581305595
1.0,0.0020226203252703707
1.0,0.0020226620709582876
1.0,0.002022703818369453
1.0,0.0020227455675039733
1.0,0.002022787318361955
1.0,0.0020228290709435053
1.0,0.0020228708252487304
1.0,0.0020229125812777377
1.0,0.0020229543390306334
1.0,0.002022996098507524
1.0,0.0020230378597085176
1.0,0.0020230796226337194
1.0,0.002023121387283237
1.0,0.002023163153657177
1.0,0.0020232049217556464
1.0,0.002023246691578752
1.0,0.0020232884631266003
1.0,0.002023330236399298
1.0,0.0020233720113969527
1.0,0.0020234137881196706
1.0,0.0020234555665675585
1.0,0.0020234973467407238
1.0,0.0020235391286392733
1.0,0.002023580912263313
1.0,0.002023622697612951
1.0,0.0020236644846882935
1.0,0.002023706273489448
1.0,0.0020237480640165205
1.0,0.0020237898562696184
1.0,0.0020238316502488485
1.0,0.0020238734459543184
1.0,0.002023915243386134
1.0,0.002023957042544403
1.0,0.002023998843429232
1.0,0.0020240406460407287
1.0,0.0020240824503789993
1.0,0.0020241242564441506
1.0,0.0020241660642362903
1.0,0.002024207873755525
1.0,0.0020242496850019624
1.0,0.0020242914979757085
1.0,0.002024333312676871
1.0,0.0020243751291055567
1.0,0.002024416947261873
1.0,0.0020244587671459265
1.0,0.0020245005887578244
1.0,0.002024542412097674
1.0,0.002024584237165582
1.0,0.002024626063961656
1.0,0.002024667892486003
1.0,0.00202470972273873
1.0,0.002024751554719944
1.0,0.002024793388429752
1.0,0.0020248352238682616
1.0,0.00202487706103558
1.0,0.002024918899931814
1.0,0.0020249607405570707
1.0,0.002025002582911458
1.0,0.0020250444269950822
1.0,0.0020250862728080506
1.0,0.002025128120350471
1.0,0.0020251699696224503
1.0,0.002025211820624096
1.0,0.002025253673355515
1.0,0.002025295527816814
1.0,0.0020253373840081012
1.0,0.0020253792419294837
1.0,0.0020254211015810685
1.0,0.002025462962962963
1.0,0.002025504826075274
1.0,0.00202554669091811
1.0,0.0020255885574915772
1.0,0.0020256304257957832
1.0,0.0020256722958308356
1.0,0.0020257141675968414
1.0,0.0020257560410939083
1.0,0.0020257979163221434
1.0,0.0020258397932816537
1.0,0.0020258816719725473
1.0,0.0020259235523949312
1.0,0.0020259654345489127
1.0,0.0020260073184345992
1.0,0.0020260492040520984
1.0,0.0020260910914015177
1.0,0.002026132980482964
1.0,0.0020261748712965453
1.0,0.0020262167638423687
1.0,0.0020262586581205415
1.0,0.002026300554131172
1.0,0.002026342451874367
1.0,0.0020263843513502336
1.0,0.00202642625255888
1.0,0.0020264681555004138
1.0,0.0020265100601749414
1.0,0.0020265519665825715
1.0,0.0020265938747234115
1.0,0.002026635784597568
1.0,0.0020266776962051493
1.0,0.002026719609546263
1.0,0.002026761524621016
1.0,0.002026803441429517
1.0,0.0020268453599718724
1.0,0.0020268872802481903
1.0,0.002026929202258578
1.0,0.002026971126003144
1.0,0.0020270130514819947
1.0,0.0020270549786952385
1.0,0.002027096907642983
1.0,0.0020271388383253353
1.0,0.0020271807707424034
1.0,0.002027222704894295
1.0,0.0020272646407811174
1.0,0.0020273065784029787
1.0,0.002027348517759987
1.0,0.0020273904588522487
1.0,0.0020274324016798725
1.0,0.0020274743462429658
1.0,0.0020275162925416364
1.0,0.002027558240575992
1.0,0.0020276001903461404
1.0,0.002027642141852189
1.0,0.002027684095094246
1.0,0.002027726050072419
1.0,0.0020277680067868156
1.0,0.0020278099652375433
1.0,0.002027851925424711
1.0,0.0020278938873484254
1.0,0.0020279358510087945
1.0,0.0020279778164059266
1.0,0.0020280197835399294
1.0,0.0020280617524109103
1.0,0.0020281037230189774
1.0,0.0020281456953642383
1.0,0.0020281876694468013
1.0,0.0020282296452667744
1.0,0.0020282716228242647
1.0,0.0020283136021193807
1.0,0.00202835558315223
1.0,0.002028397565922921
1.0,0.002028439550431561
1.0,0.002028481536678258
1.0,0.00202852352466312
1.0,0.0020285655143862553
1.0,0.0020286075058477716
1.0,0.0020286494990477766
1.0,0.0020286914939863787
1.0,0.0020287334906636855
1.0,0.0020287754890798053
1.0,0.002028817489234846
1.0,0.0020288594911289154
1.0,0.0020289014947621215
1.0,0.0020289435001345727
1.0,0.002028985507246377
1.0,0.0020290275160976417
1.0,0.002029069526688476
1.0,0.0020291115390189867
1.0,0.002029153553089283
1.0,0.002029195568899472
1.0,0.0020292375864496624
1.0,0.0020292796057399622
1.0,0.0020293216267704794
1.0,0.0020293636495413224
1.0,0.002029405674052599
1.0,0.002029447700304417
1.0,0.0020294897282968852
1.0,0.0020295317580301116
1.0,0.002029573789504204
1.0,0.002029615822719271
1.0,0.0020296578576754205
1.0,0.0020296998943727606
1.0,0.0020297419328113996
1.0,0.002029783972991446
1.0,0.0020298260149130077
1.0,0.0020298680585761927
1.0,0.0020299101039811095
1.0,0.002029952151127866
1.0,0.0020299942000165713
1.0,0.002030036250647333
1.0,0.0020300783030202593
1.0,0.0020301203571354586
1.0,0.0020301624129930394
1.0,0.00203020447059311
1.0,0.002030246529935778
1.0,0.0020302885910211525
1.0,0.0020303306538493413
